Date,Open,High,Low,Close,Volume,Adj Close
1993-03-31,11.17,11.17,11.17,11.17,000,5.94
1993-04-30,11.12,11.12,11.12,11.12,000,5.91
1993-05-28,11.33,11.33,11.33,11.33,000,6.02
1993-06-30,11.41,11.41,11.41,11.41,000,6.10
1993-07-30,11.55,11.55,11.55,11.55,000,6.18
1993-08-31,12.00,12.00,12.00,12.00,000,6.42
1993-09-30,11.92,11.92,11.92,11.92,000,6.42
1993-10-29,11.98,11.98,11.98,11.98,000,6.45
1993-11-30,11.76,11.76,11.76,11.76,000,6.33
1993-12-31,11.73,11.73,11.73,11.73,000,6.44
1994-01-31,12.28,12.28,12.28,12.28,000,6.74
1994-02-28,11.84,11.84,11.84,11.84,000,6.50
1994-03-31,11.18,11.18,11.18,11.18,000,6.23
1994-04-29,11.41,11.41,11.41,11.41,000,6.36
1994-05-31,11.59,11.59,11.59,11.59,000,6.46
1994-06-30,11.20,11.20,11.20,11.20,000,6.28
1994-07-29,11.60,11.60,11.60,11.60,000,6.50
1994-08-31,11.92,11.92,11.92,11.92,000,6.68
1994-09-30,11.43,11.43,11.43,11.43,000,6.44
1994-10-31,11.67,11.67,11.67,11.67,000,6.58
1994-11-30,11.20,11.20,11.20,11.20,000,6.31
1994-12-30,11.12,11.12,11.12,11.12,000,6.39
1995-01-31,11.42,11.42,11.42,11.42,000,6.57
1995-02-28,11.86,11.86,11.86,11.86,000,6.82
1995-03-31,12.12,12.12,12.12,12.12,000,7.01
1995-04-28,12.52,12.52,12.52,12.52,000,7.24
1995-05-31,13.07,13.07,13.07,13.07,000,7.56
1995-06-30,13.10,13.10,13.10,13.10,000,7.62
1995-07-31,13.56,13.56,13.56,13.56,000,7.88
1995-08-31,13.67,13.67,13.67,13.67,000,7.95
1995-09-29,14.08,14.08,14.08,14.08,000,8.23
1995-10-31,13.86,13.86,13.86,13.86,000,8.10
1995-11-30,14.58,14.58,14.58,14.58,000,8.52
1995-12-29,14.80,14.80,14.80,14.80,000,8.76
1996-01-31,15.23,15.23,15.23,15.23,000,9.02
1996-02-29,15.37,15.37,15.37,15.37,000,9.10
1996-03-29,15.42,15.42,15.42,15.42,000,9.31
1996-04-30,15.59,15.59,15.59,15.59,000,9.41
1996-05-31,15.82,15.82,15.82,15.82,000,9.55
1996-06-28,15.67,15.67,15.67,15.67,000,9.50
1996-07-31,15.00,15.00,15.00,15.00,000,9.10
1996-08-30,15.42,15.42,15.42,15.42,000,9.35
1996-09-30,16.00,16.00,16.00,16.00,000,9.75
1996-10-31,16.54,16.54,16.54,16.54,000,10.08
1996-11-29,17.81,17.81,17.81,17.81,000,10.85
1996-12-31,17.02,17.02,17.02,17.02,000,10.67
1997-01-31,17.80,17.80,17.80,17.80,000,11.16
1997-02-28,17.93,17.93,17.93,17.93,000,11.24
1997-03-31,16.93,16.93,16.93,16.93,000,10.85
1997-04-30,17.57,17.57,17.57,17.57,000,11.26
1997-05-30,18.67,18.67,18.67,18.67,000,11.96
1997-06-30,19.31,19.31,19.31,19.31,000,12.42
1997-07-31,20.85,20.85,20.85,20.85,000,13.41
1997-08-29,19.91,19.91,19.91,19.91,000,12.80
1997-09-30,21.00,21.00,21.00,21.00,000,13.55
1997-10-31,20.22,20.22,20.22,20.22,000,13.05
1997-11-28,20.99,20.99,20.99,20.99,000,13.54
1997-12-31,20.85,20.85,20.85,20.85,000,13.84
1998-01-30,20.59,20.59,20.59,20.59,000,13.67
1998-02-27,22.14,22.14,22.14,22.14,000,14.70
1998-03-31,22.80,22.80,22.80,22.80,000,15.43
1998-04-30,23.07,23.07,23.07,23.07,000,15.62
1998-05-29,22.74,22.74,22.74,22.74,000,15.39
1998-06-30,22.84,22.84,22.84,22.84,000,15.51
1998-07-31,22.35,22.35,22.35,22.35,000,15.17
1998-08-31,18.75,18.75,18.75,18.75,000,12.73
1998-09-30,19.82,19.82,19.82,19.82,000,13.50
1998-10-30,21.38,21.38,21.38,21.38,000,14.57
1998-11-30,22.50,22.50,22.50,22.50,000,15.33
1998-12-31,22.51,22.51,22.51,22.51,000,15.86
1999-01-29,22.96,22.96,22.96,22.96,000,16.18
1999-02-26,22.46,22.46,22.46,22.46,000,15.83
1999-03-31,22.35,22.35,22.35,22.35,000,16.30
1999-04-30,24.28,24.28,24.28,24.28,000,17.71
1999-05-28,23.84,23.84,23.84,23.84,000,17.39
1999-06-30,24.66,24.66,24.66,24.66,000,18.06
1999-07-30,23.90,23.90,23.90,23.90,000,17.50
1999-08-31,23.30,23.30,23.30,23.30,000,17.06
1999-09-30,22.28,22.28,22.28,22.28,000,16.39
1999-10-29,23.54,23.54,23.54,23.54,000,17.31
1999-11-30,23.40,23.40,23.40,23.40,000,17.21
1999-12-31,22.89,22.89,22.89,22.89,000,17.87
2000-01-31,22.16,22.16,22.16,22.16,000,17.30
2000-02-29,20.77,20.77,20.77,20.77,000,16.21
2000-03-31,22.44,22.44,22.44,22.44,000,17.90
2000-04-28,22.29,22.29,22.29,22.29,000,17.78
2000-05-31,22.36,22.36,22.36,22.36,000,17.83
2000-06-30,21.39,21.39,21.39,21.39,000,17.13
2000-07-31,21.83,21.83,21.83,21.83,000,17.48
2000-08-31,23.28,23.28,23.28,23.28,000,18.64
2000-09-29,23.18,23.18,23.18,23.18,000,18.64
2000-10-31,23.61,23.61,23.61,23.61,000,18.98
2000-11-30,22.41,22.41,22.41,22.41,000,18.02
2000-12-29,22.87,22.87,22.87,22.87,000,18.94
2001-01-31,23.84,23.84,23.84,23.84,000,19.74
2001-02-28,22.25,22.25,22.25,22.25,000,18.43
2001-03-30,20.43,20.43,20.43,20.43,000,17.69
2001-04-30,21.81,21.81,21.81,21.81,000,18.88
2001-05-31,22.03,22.03,22.03,22.03,000,19.07
2001-06-29,21.24,21.24,21.24,21.24,000,18.46
2001-07-31,20.87,20.87,20.87,20.87,000,18.14
2001-08-31,19.66,19.66,19.66,19.66,000,17.09
2001-09-28,17.70,17.70,17.70,17.70,000,15.46
2001-10-31,17.70,17.70,17.70,17.70,000,15.46
2001-11-30,18.82,18.82,18.82,18.82,000,16.44
2001-12-31,18.90,18.90,18.90,18.90,000,16.68
2002-01-31,18.38,18.38,18.38,18.38,000,16.22
2002-02-28,18.22,18.22,18.22,18.22,000,16.08
2002-03-28,19.08,19.08,19.08,19.08,000,16.90
2002-04-30,18.12,18.12,18.12,18.12,000,16.05
2002-05-31,18.19,18.19,18.19,18.19,000,16.11
2002-06-28,16.97,16.97,16.97,16.97,000,15.09
2002-07-31,15.14,15.14,15.14,15.14,000,13.46
2002-08-30,15.25,15.25,15.25,15.25,000,13.56
2002-09-30,13.42,13.42,13.42,13.42,000,12.00
2002-10-31,14.54,14.54,14.54,14.54,000,13.00
2002-11-29,15.57,15.57,15.57,15.57,000,13.92
2002-12-31,14.65,14.65,14.65,14.65,000,13.19
2003-01-31,14.24,14.24,14.24,14.24,000,12.82
2003-02-28,13.85,13.85,13.85,13.85,000,12.47
2003-03-31,13.76,13.76,13.76,13.76,000,12.45
2003-04-30,15.13,15.13,15.13,15.13,000,13.68
2003-05-30,16.33,16.33,16.33,16.33,000,14.77
2003-06-30,16.49,16.49,16.49,16.49,000,14.97
2003-07-31,16.65,16.65,16.65,16.65,000,15.11
2003-08-29,16.93,16.93,16.93,16.93,000,15.37
2003-09-30,16.75,16.75,16.75,16.75,000,15.30
2003-10-31,17.62,17.62,17.62,17.62,000,16.10
2003-11-28,17.85,17.85,17.85,17.85,000,16.31
2003-12-31,18.95,18.95,18.95,18.95,000,17.44
2004-01-30,19.25,19.25,19.25,19.25,000,17.71
2004-02-27,19.62,19.62,19.62,19.62,000,18.05
2004-03-31,19.25,19.25,19.25,19.25,000,17.81
2004-04-30,18.86,18.86,18.86,18.86,000,17.45
2004-05-28,19.04,19.04,19.04,19.04,000,17.61
2004-06-30,19.45,19.45,19.45,19.45,000,18.08
2004-07-30,19.18,19.18,19.18,19.18,000,17.83
2004-08-31,19.47,19.47,19.47,19.47,000,18.10
2004-09-30,19.58,19.58,19.58,19.58,000,18.31
2004-10-29,19.86,19.86,19.86,19.86,000,18.57
2004-11-30,20.78,20.78,20.78,20.78,000,19.43
2004-12-31,21.35,21.35,21.35,21.35,000,20.10
2005-01-31,20.93,20.93,20.93,20.93,000,19.71
2005-02-28,21.61,21.61,21.61,21.61,000,20.35
2005-03-31,21.15,21.15,21.15,21.15,000,20.02
2005-04-29,20.86,20.86,20.86,20.86,000,19.74
2005-05-31,21.30,21.30,21.30,21.30,000,20.16
2005-06-30,21.39,21.39,21.39,21.39,000,20.36
2005-07-29,22.03,22.03,22.03,22.03,000,20.97
2005-08-31,21.95,21.95,21.95,21.95,000,20.89
2005-09-30,22.11,22.11,22.11,22.11,000,21.19
2005-10-31,21.55,21.55,21.55,21.55,000,20.65
2005-11-30,22.30,22.30,22.30,22.30,000,21.37
2005-12-30,22.29,22.29,22.29,22.29,000,21.53
2006-01-31,23.01,23.01,23.01,23.01,000,22.22
2006-02-28,23.16,23.16,23.16,23.16,000,22.37
2006-03-31,23.33,23.33,23.33,23.33,000,22.66
2006-04-28,23.94,23.94,23.94,23.94,000,23.26
2006-05-31,23.38,23.38,23.38,23.38,000,22.71
2006-06-30,23.42,23.42,23.42,23.42,000,22.87
2006-07-31,24.05,24.05,24.05,24.05,000,23.49
2006-08-31,24.46,24.46,24.46,24.46,000,23.89
2006-09-29,24.83,24.83,24.83,24.83,000,24.39
2006-10-31,25.62,25.62,25.62,25.62,000,25.16
2006-11-30,26.14,26.14,26.14,26.14,000,25.67
2006-12-29,26.58,26.58,26.58,26.58,000,26.29
2007-01-31,26.83,26.83,26.83,26.83,000,26.54
2007-02-28,26.39,26.39,26.39,26.39,000,26.10
2007-03-30,26.66,26.66,26.66,26.66,000,26.53
2007-04-30,27.77,27.77,27.77,27.77,000,27.63
2007-05-31,28.79,28.79,28.79,28.79,000,28.65
2007-06-29,28.04,28.04,28.04,28.04,000,28.04
2007-07-31,26.78,26.78,26.78,26.78,000,26.78
2007-08-17,26.85,26.85,26.85,26.85,000,26.85
